#Dataset autogenerated by xomo model. Only for demonstration purposes. Not to be considered as real dataset.
?aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,?b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,-effort,-months,-defects,-risks
4.585531192373035,3.0,5.768214230573997,2.431742945800635,3.5095098022867144,4.0745842131022085,2.791571528096157,4.282456571375843,2.848194012275904,4.495951504799093,2.7540474698061432,1.652210373667895,2.3698754151776944,2.012092274137785,2.0,3.927019353093481,3.6869756935243165,1.724980005512955,4.594556435718722,3.0531684683484537,3.64019280099282,293.51551725167786,1.245375985449817,4.218817814063628,3.7397710658717447,1.8602402366019417,3.9525037305122597,2460.834376685753,39.607122531281185,8979.705173055709,2.1447721179624666
5.545900741861139,3.0,3.0275375117929015,5.578901291016609,1.428325822890169,3.862691670154081,1.8799138320146738,4.411167126477759,2.964562786499424,3.1533767756782987,2.518635411829635,4.762880351830136,3.9911374334479595,1.6433147377589714,2.0,3.509808463826083,3.6513697245738927,4.5489570841934714,3.4962660329852517,1.7812537158402604,4.839446854836302,58.14529930057991,3.6935197609068657,4.1945138146337,3.522864902539742,3.644337858256318,4.171574992157965,247.63590165118157,20.00083834064687,280.60383418935015,0.0
1.7256801108411444,3.0,5.6268372736740195,5.680376081329472,3.103922218665666,4.630033761239638,1.8894012138912444,4.794589445598129,2.805598197648692,1.5427802262685573,2.509362992949242,1.6745796662190755,1.0087366376191675,2.832643002475364,2.0,3.5264671456875654,3.1961352533971343,2.722895352907006,5.555810599633592,1.9422121414465556,3.3918244771955823,357.71190768107243,1.331914480408084,5.1678828753046355,4.634959721489556,3.114064858139159,3.1836030872518677,2967.037685360988,43.15311613122667,11830.28201594811,0.8042895442359249
3.238631126977708,3.0,5.930681004099494,3.9313855496594594,4.307901040965943,3.4277399560407487,5.721272771813872,4.566559652497439,2.4023635458753363,4.9556154573089435,2.043882812838625,4.23660840165564,3.4948640806699403,2.8065476858652403,2.0,3.784914244699317,3.4174864220004686,3.255396045541168,5.558189791893547,1.930887113699608,3.9150682058011985,304.1933799566702,1.3702040134220212,2.63887895002915,4.160394151399766,2.692121408550041,4.11827464653046,2109.361911543793,36.43671971380154,2943.8834641600206,0.2680965147453083
5.703232403500093,3.0,5.833293842146486,5.364892622143242,1.094541374894281,4.675172678597304,3.80541333902115,4.602849985486705,2.7092441772463918,4.534306848740007,2.555773064207261,2.403136436740269,2.7255154550519842,3.630803216946275,2.0,3.937465063256506,3.5553995376927996,1.8697968037525832,6.926040213483645,1.2599544982846203,4.309971450883465,73.52319047452212,1.3179423977965412,1.8142333911334072,5.820062471780737,2.267688292795414,3.9519410138478714,535.6768403325342,25.588205279779377,1192.2733724159239,0.0
1.017796059232031,3.0,3.9657201205260555,4.505830580794957,1.6019651881519064,3.0450263657361094,4.807614151851123,4.90438042635742,2.429146295607735,2.9044112745521025,2.4257887695386784,2.6932970883205174,2.0791479176812846,3.7669341083953545,2.0,3.3382884385965954,3.1850105861145144,2.3384883505245235,4.942974784033797,1.997069668821855,4.245399886339534,252.58699281198645,3.615380370673476,4.321698022583089,4.684412626893128,2.6130042744904656,3.2668236285947243,1172.4580226136989,32.473701485929624,4615.365775154029,0.0
5.5720592306265875,3.0,3.495277552756942,5.839925796458088,4.028726368740125,3.8682966018056932,5.889442363584079,3.9599359673555465,2.0949898459686462,1.7821954323251603,2.529142131908705,1.884559262624578,1.7714169602750243,3.7898817522739123,2.0,3.6967187062602918,3.306781171439128,4.737946192004911,7.8165049514966345,1.5493862012579007,3.049896272999803,119.9542495923868,2.100286967252452,4.823669856284441,3.0958063918264105,3.745851294923337,4.660653776350677,619.3309889111962,26.362011850447185,305.07916963702417,0.5361930294906166
1.2825316869459322,3.0,3.011917517359932,5.238294019022352,3.739663907821085,3.8429340126854736,2.027813641736339,3.1407051995215887,2.26924741876237,3.516396597841331,2.7627750392025856,1.3473222639752858,1.650595147302477,3.519129430193353,2.0,3.335319886033457,3.179597135401661,2.035195107305014,8.438720496882684,3.72878051940872,3.3022104037367677,241.96944935913126,1.4017705052963663,2.2520438131572003,5.811439526050249,2.1734569423263386,3.2603977569832208,981.4871273567924,30.397657587743012,8957.057355172365,1.3404825737265416
5.739720608432252,3.0,3.0995537526782684,1.2933124446528723,1.6887888879207038,3.0947730281527903,2.6670027668912573,3.1630723238636005,2.338309628484792,2.3484904380921914,2.621393399870714,4.742354294843527,2.940247044837071,1.2463863671923376,2.0,3.4714022749127316,3.4299717327310297,1.0932986446784745,3.4080849070714807,3.300745085520797,3.570789310229629,379.67005613953717,1.9339474813192812,3.6437340384982293,3.4369986097549186,1.0417101393558004,2.169043857799788,1710.8338588504898,37.16674769743493,9722.276394154102,0.8042895442359249
5.802138314378286,3.0,4.963038136162666,5.806038735752059,4.525572494915576,4.510569391001919,2.081689241087742,4.180573376732164,2.3679788985538712,3.6467859699477394,2.4543758879437543,1.3211666528899597,2.898378450180201,4.075565722644833,2.0,3.557187048714936,3.806731494167598,3.200680447769128,7.965962722731838,2.4575395457652,4.25987252325399,262.28092385522393,2.196792754690348,1.2433142200700555,3.003886485447885,3.3196237773748125,4.487108532859535,672.2189435661734,26.04024695411156,2031.5382230805108,0.5361930294906166
1.9047492808152924,3.0,5.441137024553035,1.69631395381254,4.8484557323781114,4.220189850854051,1.0352580307582373,3.6176735371969544,2.02101698799362,4.950419943140782,2.736347625274213,3.3847124856763036,3.164174218282871,3.689957718680671,2.0,3.6476878867080673,3.22905114385093,2.714326280901343,4.9911984881928495,2.7759294179852585,3.6387290122072553,366.32789455356766,1.5756993925592875,2.142687943673955,2.054579395894865,2.319827223715476,3.2164426248574434,1031.2581708961625,29.12178831798356,7936.433358421717,0.5361930294906166
1.1349872904885696,3.0,4.126990451827266,4.543235708237755,4.955541938087477,4.641863210755723,1.8874208523956073,4.220650436661668,2.0365320026715614,1.2600984929127326,2.5716570721641308,4.131725621169561,1.654352506892935,2.8199494127550917,2.0,3.4886286969400366,3.3086423948569363,1.3395738833958561,7.670416036625259,2.217638095731621,4.146393188851459,260.95559861534645,2.787752511304493,5.993153378005597,3.3294065685093264,2.396595805712724,3.1783488248251723,657.0919820996434,26.878118787073205,3130.7724508186984,0.0
1.8623923492274903,3.0,4.904606042264375,4.079751323007498,1.7583030564340558,4.558574357181497,1.0483113076799384,3.5734275666752837,2.3349787520322405,1.0346569219575188,2.3050380511955315,1.2918365085922257,2.43404131761979,2.3464154693587442,2.0,3.5156743155915526,3.010240690363732,2.2661952063910276,3.0580418817877923,2.7313505617117326,4.486876758801389,18.22949947177946,2.1870865705573737,3.0702512085515568,4.990118286304492,3.8240895867318105,3.171277490914254,76.49224417706549,13.915080506687419,1520.6183523435661,0.5361930294906166
4.546109049251397,3.0,5.6447779046155615,2.4812908045806985,2.6372605450744815,3.2144372518674746,4.779982974723299,3.7257554319438406,2.950439953219556,3.9973424381469584,2.473559211014665,3.6556260006954475,1.7090529772772505,4.793136889280174,2.0,3.2598142871196063,3.5876928693793575,1.609045618246447,6.372474372206689,3.02336089610582,3.498549192215661,254.19243047778417,2.908864640934418,3.852059290815397,5.3262838048878915,2.9263230415740122,2.4898744624116644,1514.3223195191126,34.97469936748528,2880.363225091458,0.0
3.764227236943902,3.0,5.246455402710275,1.9521003510684567,1.670327294222047,4.412653579288117,5.899348680931434,3.2132557427297552,2.4594458817478,3.0939176056138367,2.727193243454429,1.4640313214515093,4.960992285434767,3.113807883949374,2.0,3.3174337810831998,3.395803254896166,2.0747226031087327,6.234661153685588,3.6695299176269454,3.6197865132370977,270.79187077044344,3.304207125062966,4.364506770339171,2.349364605154486,2.5461912089918686,2.278233015494842,821.5745339157478,27.820673269355822,2242.1291835242864,1.3404825737265416
5.014320631986386,3.0,4.490997683011642,5.763995546442754,4.9722204040751325,4.284073012014346,3.306963318426467,3.594183812032819,2.1670633808792816,3.799870190256582,2.6405579823071554,2.5676289921628754,4.045278898937208,1.468865438815946,2.0,3.785120480235815,3.9552776042365174,4.002784545350543,6.1284975263573855,1.2997763227646972,3.8878317564405833,189.72562615871774,1.0372300051172527,5.341366530406078,5.848070272316729,1.1847127868057727,4.15543497061781,1297.3320402680943,31.660985419207794,2118.8553713270567,0.8042895442359249
1.9418531138374124,3.0,4.50416763266721,3.481102669286695,2.6477271807808362,4.388228617578203,1.6817570870810914,4.0921705708264895,2.8771051348336663,2.5980238802143307,2.7322571530487756,4.377979130124501,2.383504813482121,3.0373024127848227,2.0,3.138302902704357,3.3794231396491794,4.847140389425961,4.547714363295714,3.924361090898599,3.147267674421365,378.99747626472674,2.1975760731887393,3.772895977807002,5.174550153535375,3.071888865926502,4.491419881419617,2628.6741642233783,41.54107734763868,7916.552060956776,0.0
3.7504257628656297,3.0,4.842671758107159,3.0108880140426266,1.7893561384621197,3.874353465571437,5.0242822599840515,4.406562634446342,2.486771598306265,3.2548172057595863,2.9010862179097465,4.199156737134402,1.1539789082346132,2.192141617256213,2.0,3.131459861817926,3.196287404464709,3.239473395063309,3.1878630202556884,3.3081795064980284,3.692954143466647,89.5058398501001,2.0738774820716515,4.015886632694412,5.572069126988693,3.87576417239133,2.353224014085294,449.714789798343,24.410637454069178,858.2773873694225,0.0
2.532270276400371,3.0,5.04705616983378,2.8165477523435,1.1186384766682909,4.573533644938237,4.537259787799859,4.779882089175331,2.4253406998083786,1.7865437743820638,2.7348578031502195,4.455315893108224,4.596245094186257,1.5544006401160035,2.0,3.7976005866215874,3.6913818701470618,2.345168255590885,5.932932474997011,3.450833012886396,4.5772186515613456,261.2538369137035,3.5561765522581616,1.9457595205003848,3.551020355867013,1.7295866012577288,3.1599586546587766,1197.4906753995551,32.65016473730606,5395.456794156264,0.2680965147453083
3.974959163591404,3.0,4.119424620576247,4.199391826096382,3.521694223498038,4.148753433955195,4.006501851888638,4.92747152949474,2.100700741768194,4.0356298118686915,2.179423113491691,3.989295964379611,4.319591514974264,1.5597426971923674,2.0,3.45217885482257,3.265229474035883,1.3696885579614553,5.33819764845306,1.438245688851826,4.386365536968891,151.85761343874165,3.8113078638649394,5.021601696280642,4.612686826923108,4.3576916854675085,2.1584783363190048,399.01016009930237,22.01311529008905,831.9169859804388,0.0
1.2555016717452356,3.0,4.4493906362246145,3.0673129302932027,4.785402243765466,4.632168578820002,4.28991985670893,4.265219833170576,2.6224789956827723,4.893302168069534,2.635727659767976,4.653006449645606,3.030265792389092,2.9751319944334504,2.0,3.9111388681979697,3.9496820467365934,3.309140146776899,7.281692559768522,3.9538236922637173,4.14498909245053,200.99401913227987,3.3975555853051453,4.442170136784628,2.8686477355231026,4.62520238661862,3.4923430303102934,477.91369552868605,23.099164545231613,530.503772699718,0.0
4.831517214298689,3.0,5.301627741084083,1.3366445457941714,2.508011820397151,4.051544981656711,1.3165852433354177,3.879208263722586,2.7172224844167654,1.3413607043413371,2.8752020374819542,3.8940107287645644,1.0259557176510334,3.4843146204245827,2.0,3.241553543122281,3.975562339324987,1.5382147578966556,7.296617586605505,3.533614334644551,4.003053146194581,226.5926568159562,1.0384298143317134,1.443276762602089,5.834540948286692,3.060302799428619,3.700439294900908,1169.276711611497,33.52087737458046,15353.935483331228,0.0
4.995650050687729,3.0,4.351068994875227,2.42782543822563,3.0763724309789358,4.204163412468699,5.692807113191692,4.59089778157945,2.6661169207624793,2.1754941608243414,2.245817705696205,3.7872494359029156,1.5743258361409067,4.72379552792694,2.0,3.256961410404792,3.0724363073328376,3.013720176923205,7.652583932109173,3.0284924680953687,4.802636903382042,131.04061811619852,1.9470539081713218,1.1037953190545693,4.2846186581977985,1.8336019261877032,3.0970925848876347,554.1221789538856,26.69420347467181,806.2448589851396,0.2680965147453083
1.0197285883738836,3.0,5.121231163011049,3.4873417012896932,3.1066049842194845,3.475387658906895,3.3108454040550708,4.193147939417159,2.485760827681745,4.398395311526153,2.8755437908189783,4.536952699251763,2.813493522182268,2.5766127786985806,2.0,3.678108888428789,3.5158604332984895,3.446658039127557,4.793293273567068,3.5172505664453326,4.769468439945901,338.0272348967258,3.764861741716634,2.7244609954017025,4.113426947325422,4.741261919098431,3.1415050977403007,1235.5840700805932,30.692227582133835,3314.273825360483,0.0
4.531348942636697,3.0,4.921134282644504,5.564035460335802,1.4414989132740015,3.363445404490345,5.478270026855207,4.0322796678280355,2.1459831214552025,1.1983485543020498,2.196803144939155,3.6118203954191532,1.1235038370508543,3.1353763461428565,2.0,3.0711020640538167,3.825451573354095,4.5798545057001725,9.464653373424614,1.87506632399446,4.063576025363159,22.36778168637121,2.6120284455077516,4.450257724427672,5.592457903788587,1.7569977911099226,2.1093942379720367,141.24918992696118,17.37243309956322,187.90839917894857,0.0
2.3081107642899776,3.0,5.9297458972894415,2.4627454708837497,4.555905211174842,4.216449878004103,5.375363618797126,4.051146760169494,2.848122153965024,4.438181566695695,2.981656953712557,4.332488531588453,2.2900456596606844,1.567610744046814,2.0,3.00076845816967,3.4625135609021584,4.109056161600654,4.880759390230848,3.3323591137558273,4.763075166431959,143.253102336987,2.7428861349177165,4.1754169619663015,3.2809935637872973,4.283771433954341,4.906308707261614,818.3784689536637,27.041562827564245,699.0544520142048,0.0
4.571404204248161,3.0,4.87706519213692,5.941724124988067,1.173305650493245,4.22263177141344,1.9401154508642113,4.844470178147535,2.0083117408494386,4.283583442586266,2.7756551121845505,3.757352436660065,2.9035921037441543,4.906114762909773,2.0,3.5920771302490366,3.3274833294706507,1.7048449824614602,5.459666409730627,3.138378358418758,3.172348721966348,354.9321832315346,2.4871835848320343,4.810869223676267,5.259794585131196,3.294071519077046,3.839889253065252,749.2433948144685,27.693721743265982,2055.5634896756023,0.0
3.439965437784762,3.0,3.923447677784355,3.111465832917551,1.6875400163866239,3.2120280142963065,3.001699770822129,3.9566480534460595,2.151011321000275,3.2025913469957414,2.3308349528004033,2.5682785326230597,1.586099918340878,1.5616711563090413,2.0,3.915052658456653,3.834864550181552,4.527871618568869,5.123653855168626,3.713356876954315,4.844867064818759,343.7928963058332,2.0622173851429384,2.5411569964332186,5.247213302123281,1.132341038133002,3.741939640871709,3233.8409736029803,45.606965394654296,12999.62980579224,0.5361930294906166
5.458464859948874,3.0,4.028479679712636,1.6547777330875433,2.385038928848192,4.854913039749931,4.421776786195138,3.8437126573701543,2.001091131519268,4.076674603491681,2.8164278862184426,2.5057922947173936,4.822691875181027,3.522824831572583,2.0,3.383907102981057,3.7087554779032583,1.7248349101898728,5.040579717147608,1.9568643053351347,3.1944243422631806,244.3355565806788,3.0751073848407393,4.191392214107745,4.618304223334292,4.099090858195291,4.860873956503443,1765.0630296423599,34.02671831951501,2384.6612048097522,0.0
4.8242971339482335,3.0,4.097689478036157,3.401190131484979,2.936883557405442,4.0636822848553535,5.567030883078706,3.7880262844106865,2.9079227465745894,4.0664155298211515,2.4845894452001485,1.1381300436959076,2.945764393889011,1.5852503852907276,2.0,3.7260419480198794,3.3618910941674636,2.7549000756465127,5.412750789826694,3.2626436022681697,3.677397660334378,79.45994168438624,2.1451414784778713,3.318376294204145,4.855682170348436,3.651345024285964,2.9961913512273988,780.7460900330511,27.50776426643504,886.508791675477,0.5361930294906166
1.455685926182365,3.0,5.045252225158041,1.915945756694041,2.2575379354358116,3.0308021098036844,3.177987478875357,4.7517954914808165,2.4003150688832537,2.867181180756125,2.711923378739929,2.4415586592172995,4.599429277093197,4.155254142695686,2.0,3.6159079822262057,3.3131274700720494,4.83550071751668,3.308173529375232,1.4286201188320575,4.435594670318899,157.3300703669336,2.4629699904505316,2.1459295245621535,5.949547139810905,2.3818710890954087,4.101069556909887,1159.1781249193966,31.51592810306107,9299.586195546923,0.2680965147453083
1.4691028805485957,3.0,4.876845930100943,4.301111198573291,2.4809839181784805,4.232012987377305,2.4978324870499513,3.522241552740515,2.7490053960985326,4.890110264070471,2.268609893179443,2.2446730304099285,3.4851562496675736,1.150968417546129,2.0,3.443739617771622,3.6100295545759455,3.04884670299914,5.4982250658022265,3.3940218012533263,3.346664316787137,260.8231375074654,2.844859348166837,1.7213833814747428,4.736807684917133,4.398488185208948,2.022633966283231,888.3588384795048,28.24103545245168,8056.345852519274,0.0
2.7609334489581348,3.0,3.169153812866056,4.354421732711501,3.836925336188481,4.366428378169526,2.200144961049414,4.212091629021187,2.0937410945376844,2.556601115877872,2.137189526765699,2.413846873482926,4.858688223614453,4.326093430057831,2.0,3.76036528297376,3.540170447971473,4.1828404527045056,6.3349917013898,1.7887824134067336,3.105480249977581,321.45383185334657,1.8179679149311418,2.496922412676558,3.3083479728358633,1.2017312640861593,2.3995695611499253,1510.9383070402837,33.743074884816984,6552.027407822447,0.8042895442359249
1.3038221819029068,3.0,4.716947285152981,3.8369475844742835,3.277583620464249,3.233342916424373,4.99307390856433,4.0598592273107865,2.598531018620251,1.4431266228729522,2.935746387970893,4.023113373165379,3.5815429558232883,3.6249486194977685,2.0,3.7511156616107555,3.929985888372194,3.038646243888301,9.188029122137378,1.0224444471927125,3.6372393128569125,334.28905870395323,3.421474795573014,5.415841571009718,5.939341217778912,1.707814799404746,4.359324348511535,1963.6209800227505,37.064296906300655,9608.231962601832,0.0
1.9083540814142625,3.0,5.36238365894093,2.132111951239753,2.3049367505473044,3.727937975794515,3.7385137237277988,4.565976197860722,2.3602720028455413,4.1443952768518635,2.030123382463001,3.657508118799423,1.998179677377569,2.44914261047103,2.0,3.2474881085836476,3.549611039272013,3.173010218019103,4.252555049560305,1.7900796757721307,3.601391104704485,414.431333038385,3.768285973262211,4.934985684478796,4.761296862590114,1.821086043133338,3.5405428654270104,3108.4236221761616,44.545872502554126,11063.302591066926,0.2680965147453083
3.764432337681058,3.0,3.361646531810009,5.773398797699741,3.622868046254646,4.877244065038283,4.29219951880079,4.844233716381985,2.4436614107075703,1.5951342286694108,2.1771534198658298,2.7647503852969413,1.8680986134574793,3.7372092423195302,2.0,3.9680380773456805,3.133305753502479,2.28445141936515,8.180486388039082,3.1706919054109055,4.931905292771269,149.4087464084918,1.6604232277490665,4.015104076224351,2.1562676886540855,3.2701032795887293,4.576509150118129,418.08262195159256,23.513284063635908,641.5166793920562,0.0
5.43080016554963,3.0,5.438319061498539,4.245804715692389,1.1061015573921704,4.205926889880725,4.3153559596051325,4.2728036315152345,2.902364986821615,3.651556010022637,2.404245576686183,4.119517893132629,1.6961916572993658,1.6190248179849074,2.0,3.493387976798759,3.6357603435883967,1.1162362938690888,7.088760342522301,3.475560678237843,4.951479947739519,100.99705641490335,3.4886139389753126,4.663330123389504,2.4726782915501344,4.072888351048876,3.854900038324485,315.672899232023,21.82190933848163,498.34668579773586,0.0
2.536868769833401,3.0,4.94508788553841,2.511427717836526,2.6712665323052858,4.5678093745525565,3.0104067938082486,3.936369536902099,2.3946832521353083,2.4056816758427497,2.906193589412849,1.3845397288091492,1.1900073037097787,2.979113902091717,2.0,3.824124081015776,3.229289392194138,3.757449331013307,9.423949914299552,3.7198917381523957,3.6839712198190364,127.49177231914784,1.8394939165144848,4.404145691848123,4.997469326319315,3.133740876397957,2.5910186885682798,935.3069018340996,30.77601980998211,2903.542148855866,0.8042895442359249
1.8747846861648734,3.0,3.7169400380447883,5.84586536446199,3.206377468775392,4.671993040164956,1.5881224653802501,3.3760447880138487,2.9037295615165055,2.9376330726562694,2.1052791514309144,2.38531559578545,2.600753266675538,3.8114015436925084,2.0,3.718107067350846,3.7372215934693496,3.1678631522604466,8.701709184058902,3.0724202734017734,4.023617406483406,226.95665820695658,1.3771269388980265,1.0574962018527119,3.493733382009573,1.2497300555976203,4.317651674091874,704.8590470363579,27.589634563298116,7959.861639611085,0.5361930294906166
5.289128289322728,3.0,3.299869652877303,5.488336317819083,4.87723577320763,3.4813337896196357,2.4785064148525024,4.760879560052036,2.658345497437775,2.0951548802150692,2.438291202971491,4.921927650299912,4.627130573192859,3.8536799470394008,2.0,3.2294645800037434,3.489966404554997,2.2107464605235427,6.045265842890908,1.1420626031446877,4.202490258938015,45.73093442591468,1.1479863137017596,2.999839794261634,4.569501160667903,1.2340796063666915,3.5885114137686367,186.7954145188089,18.13539311754581,449.31341413871405,0.0
5.79569771164672,3.0,4.825918950474501,3.3151492750029417,3.3200261669537143,4.104798162537875,2.79786708454242,3.7239101889344433,2.376390656527243,3.4523428819548503,2.8598030251368884,2.0963392214949974,4.148685010697729,4.3790894221373575,2.0,3.4997376316035114,3.3092724387600763,1.231819431853991,9.85523773786013,2.1319708012519016,4.11023733829967,129.2878133203597,2.748405110883732,3.7148833308071643,4.370846865766938,2.4022774683310106,3.4145594547432423,348.70195306265015,21.48261769204738,1554.3902473801936,0.0
