$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,-effort,-months,-defects,-risks
5.180551803230865,1.0722922837828865,2.0239614950863345,1.3237116760710217,4.253644488868698,4.35540533772477,2.8589969668296913,4.5086679557846345,2.1560066762836136,2.942031644618764,4.178489855277197,1.8792285708466188,4.5684751779968495,4.8148543725025785,2.4458664498995852,5.586072339343632,3.9615363961641012,2.9310946838895995,7.268844831687652,2.849866441955193,3.8975751374066734,23.016647444394223,3.032091860309314,4.954655604110563,5.400989027635278,4.270813974823619,4.990694349502711,215.39380282966823,12.96688830365663,382.3977539406053,3.2171581769436997
2.411784281837312,4.240115565593197,3.068627776444165,5.52806772433769,3.2134144904730935,2.06339119493608,2.075109952910963,2.8793924209377506,3.8884145441751587,4.820644761666097,2.8752458735808832,4.761648714494672,4.468818035022034,1.2827361421130314,4.188861762267635,5.3139958634992395,4.670481481297869,1.297663763965125,9.058937910137642,1.962503425999481,3.6831939966849774,252.00907561527094,2.361218840163897,4.641639049746897,5.829428328072491,2.640947056072914,2.1933058438000788,679.7791770328349,35.875530690357124,6299.201237431844,0.0
3.457916166015605,2.714764992116886,2.6471012991353273,3.230819785803843,1.7832559459839357,3.6065477870208045,2.6837072564847535,3.3941795116201523,2.625749257911308,3.872843138953561,4.124856529416668,4.914852900940611,1.3413606442671866,1.3219181000438542,3.379392712459823,4.519855716403692,4.829202306927193,2.521950531109227,9.769318225945295,2.8164585111883897,4.3106717315612055,135.05635674807905,3.50357019817097,3.1163738423815213,2.050688910420101,2.627384106206099,3.576010917450426,341.042830642299,18.09561209325315,2452.539749830763,0.0
3.1212060518074405,4.290223339430471,4.558895569479003,2.538043565882938,1.2698668410421936,3.6920558795443137,3.878056282855355,1.19173894493569,2.6775159532248023,1.6177343447496622,3.578348889202285,4.934980148876106,3.457834534883144,1.046569158352701,2.2007262144239537,3.1853937262843277,4.4383880624505245,4.866000226589362,9.23260218650044,1.6892416536444248,3.730328434629592,246.53588522962394,3.4849447328618197,4.256219925756312,5.281606502915619,3.043209519316544,2.576639251901142,1341.0759600761764,46.52115560046651,8956.08902933206,1.876675603217158
2.59957621139607,3.3972336589009786,3.2668684045084593,1.026018972925479,1.6228833238472,3.637092579631303,5.656554399287618,1.816375943255172,3.9650033753952285,3.007499678692042,3.7669876548139682,2.6257556584242,4.711522410828442,2.671314838185278,3.3823986161456174,5.213132526691617,3.1853336605545532,1.1046001698985108,8.450444456068812,1.2190726503553493,4.517760975947696,100.50494700476612,1.798271868842034,4.053612801890827,2.5079641320834645,1.8579252885853172,2.476726036037837,329.54580112592856,21.674339234422185,5793.134187990029,2.9490616621983916
1.9787814730167188,3.178471339463635,1.2735398385295125,1.7025122582223986,3.923207484741696,4.363497110199022,2.971502108218373,4.6501669922120215,2.39728228157428,1.5816399499330673,4.775520271789112,1.4297574042868009,1.3914198542373821,3.061636203761734,3.8068198807750706,5.400831767352575,4.902011078882229,4.72335344430855,8.408327009229689,2.2268582434236133,3.5951435983629523,195.74279541428407,4.948487760637773,4.58904952465026,4.667829730207845,4.487551995605587,3.9894120455122857,843.6513241200483,28.30818072281202,1319.2568418757871,1.0723860589812333
4.417939297643642,2.2644538896886406,3.483651015147585,2.1312715777888545,3.716562468027302,4.349260206710914,2.7461146861798627,2.694085350828895,2.7094137646338603,3.6919246396363765,4.984135666845298,1.006374356151058,4.216626979805339,3.5493151630039654,2.5661387588860016,3.601448110819656,4.767237828683666,2.3220799630746076,9.985378758810604,1.3614996216713011,4.387732485776816,248.86440877921208,2.3820472094645426,4.90181504844486,4.574325512627448,3.2513654780110364,2.29654601335153,818.4323017222025,22.32702151381297,4882.108001786455,2.4128686327077746
3.064239325450619,1.903858843306511,2.0053256286613816,1.106879336123854,1.6245912010641481,3.0490958425323202,1.2291487968706525,2.8542210871704037,2.6944312060478417,3.259297951017954,4.294319198051658,1.6613944394302265,1.3129663435432257,2.549174665112214,4.346180140426872,3.032390210276144,4.478698787943553,3.5929078411318454,3.937685321705938,3.254607564636992,4.540520341526846,229.7958496042075,2.1982251110797972,5.311543704327791,5.684556672599349,2.6943106389018947,2.9518947735566314,1618.39482421326,25.417021411250786,8277.813754200102,5.093833780160858
5.620527875297927,2.7092683460056017,3.8904912087267185,3.54756025391515,3.8364491032890715,2.948913222145396,3.3013817658902402,3.438283261510865,2.0389737179560514,3.6530938321096738,1.5017614746979082,3.3045577955552754,3.6728199286582965,3.5336783242416594,4.636610651657713,4.788854833257038,3.683473166049264,1.3045884640781473,5.651319051200085,2.8695738953164422,4.838420941645527,63.249367136666436,1.12651892884486,2.090107124786135,3.2440648170136557,4.6392787457212314,2.945242825692386,235.79465813243965,15.994009737152153,1274.218291404144,2.680965147453083
4.942340300851376,4.394339133346192,5.705446916549182,3.9230422263563023,2.3568158516902895,3.0235870289565963,4.652035606003885,4.639133798998813,2.726348310213774,4.551216902661583,1.8616323192083386,2.830071398951061,1.9878912053187099,4.219139284438613,2.824116520745209,5.6226208071636385,3.9114046853601585,1.1454576907288643,9.703218081363271,3.90497102306397,3.777583691655725,119.00724420401221,1.7929552069598107,4.561894354424842,3.2345817478952594,4.370210002405694,4.863837910751583,477.34146284435667,32.569491592552176,2413.718110039714,0.5361930294906166
5.003006257154029,3.100718571213963,2.955833468874814,5.695492368135587,4.923182826365596,4.721660160185377,5.382706443734427,4.0430788583265755,3.196544762887731,3.526059516074639,2.4458088526668305,4.211938015583543,3.322037909274273,4.116336961542279,2.989636010542414,3.5486476403887894,4.522570681259841,3.923248295944379,9.576681102201295,2.0202519250259883,3.215870102074448,215.32208657128055,1.3223401105031116,3.019598515747758,2.4153776879850373,3.3006909097490937,4.208574373202902,536.2234423068468,24.361404867974695,1215.4186362950536,0.2680965147453083
3.674946061668753,3.609706283418186,3.1474415733796706,1.8835698520190678,1.0158473147270857,4.055426301196175,1.5383512930619245,4.670546054462149,3.7765521970516547,1.0320953142745584,4.300872905169905,2.1116604445015117,4.9749924757503905,4.113853294919181,3.302243545005192,3.053532735786444,4.6331544563813125,3.008038786827868,7.230861985763095,1.900712603612519,3.147390656648926,333.5021204781897,3.126765196882134,4.053284204872294,2.033193693045386,3.8815533172519685,4.417188961392224,1940.004505578913,38.09169171079557,7418.215506628206,0.0
1.4371352184966815,2.417718835227515,5.18581628229621,4.318424935597847,3.2011327602972304,3.724976632439467,2.367650721315443,4.99899929516947,2.2439793403286603,3.4872746555439154,1.2827296067544083,2.3497132910109793,3.53514878473524,3.9563199086703484,2.299278941872719,5.260068539247235,3.3772657567104165,1.591672190151705,6.491013706390645,3.182431769419151,4.460792411376877,132.09063055269505,2.812311384040269,1.889562877927545,4.039931753291231,3.7867291854980243,3.100563397211049,379.8778449250278,18.697771109988913,6409.548198007733,1.876675603217158
4.298503977839828,1.3817000908599306,5.732049118296438,1.1953928636255924,1.6389330899929977,4.499621731763109,3.967689636133557,3.4388316222279456,2.843678315137779,3.6328420208696803,2.6209639488319474,2.312716039791025,3.398332708273863,1.8770730356008354,4.949750045106135,3.484794691441813,4.757106341644547,2.9391220261697883,7.478123297592517,3.8679145443015908,3.2129695335586836,215.35876272485643,2.4681711145601364,3.222101760569737,4.434098866247556,2.133922151507055,4.29650089155528,1834.7493346370395,25.763377957781426,12551.729064499397,3.2171581769436997
3.9160724698960343,3.8482089353004456,5.605609128851565,3.8691867073055444,3.8414837142858795,4.054890214821124,3.4564399130455756,3.4053172889279844,2.171815020777515,3.1553591294313232,3.7106764842844866,2.7813309865543983,2.386725382378745,4.1169261045009975,4.616542050815973,4.9983193851669645,4.556875344076291,2.6633804628844726,5.014709305074774,3.7365590277406446,3.0552800657480277,92.43346615537166,1.9784070598541699,3.917377534124677,2.825959342267645,1.4401751432535699,3.744542282663479,291.74902894618754,21.456955040650758,1537.0205935167676,0.8042895442359249
2.723092452234891,3.025175186943656,5.445062822690425,5.200833972412148,2.2843272987183374,2.738779045922519,3.867154269765348,2.9576708244519416,3.6767993746422762,1.6209891077412988,2.849745562292243,1.933512635478448,1.368085422396724,1.9858859055721707,2.699837695451925,5.7808369054537465,4.749822203859816,3.298097949961254,8.74541927255991,3.3033846082931078,4.307901765370594,55.523126539282075,1.0950006276097621,4.495362065932777,5.421751315747695,1.63599348772701,3.4317078757509045,738.8427447563646,28.65820685141498,6734.97752288522,2.1447721179624666
2.5184716781849183,4.236427434511127,1.44043549815088,2.6221118186289467,2.643704222334134,3.279901479332641,3.300291704340305,3.529483229094239,2.937096718408914,1.363996241797084,2.08002350636732,2.940576932333592,4.679182291135479,3.8559343301030253,3.9187047210838752,5.192501254923408,3.4231307000304354,1.040216157913342,9.811471414533086,2.601062473751397,4.820089647440299,149.30143164054556,2.6770627931119715,4.6919269522707605,5.114444820805092,1.5659462796047552,4.334784443460755,461.53334646868143,33.43082612663115,7949.850657327378,1.6085790884718498
2.4509483251433624,2.259007287456384,3.894835022562291,1.967061354129068,4.924067653534508,3.7062205895973332,4.396434063124555,2.616443741841849,3.6662218138136256,2.8059480815737983,4.602363907474607,3.080448920282581,4.200801791331681,4.283938824934287,2.1292283418093305,4.745158027562997,4.5585559106231015,4.895937863005946,3.3673156103243542,2.352764872199065,3.8799200883447176,243.26028657927708,3.499329100260039,5.311552435908262,5.998960457871238,4.532960328449699,2.9167030469206887,1466.4470742378408,25.8877383940933,2553.478412013939,0.2680965147453083
4.9042595393728075,2.125815986559366,3.193049485978899,5.478726912629577,3.320440152691158,2.532613416736497,5.360425481217962,2.8490379314685397,2.3638181834022056,4.389756169710637,2.4940575907080964,4.668294213346412,2.931329764084354,4.97563168203302,4.63657145006371,5.421503143838606,3.3274875879665355,3.766326075869346,6.447350633591227,1.2355295305327267,3.7245528306649938,15.652799136727117,1.6914149237984493,4.141003408698133,5.309634577895954,4.561874752251201,2.229500139573437,39.74578721960402,9.175824024441374,68.70463624575652,1.3404825737265416
5.3900360811719095,4.037554130639705,4.300597309020081,3.426773533303384,1.5755982066330039,4.9761049248229705,1.6722510915426783,2.659336979753886,2.439632900068605,4.504738939132792,2.116149998533187,2.991001336743625,3.652301270067626,1.3404674913106454,4.382332507929563,4.23045890022213,4.298095307534772,3.5554016984825805,9.84905025944492,1.3782945642729965,3.0787411540253125,373.1477725707036,2.4736211050568238,3.1579691731177038,3.4673022881447775,2.1194475713246823,3.1674985005704386,1078.5729956283826,41.64279423845507,9904.997307406375,0.5361930294906166
4.36859169095626,2.444993057623478,1.7951176580148518,2.1621982658944416,3.8758309467966203,3.6042210991300756,4.762552511764428,3.2858463389620054,2.680418813455155,1.0275809990409046,1.0428663750305205,4.186191330796969,3.5187070750279337,4.297913761839154,4.881659413468895,5.843215402600056,3.967345473539576,3.6754950801736395,6.467774372962861,1.6518404527534587,3.9000790068604676,142.3713763899139,4.132100544106491,1.4502497111856285,2.742566758182807,2.056800429399987,2.861760073402869,450.46622498990837,20.61439907613831,2340.4850265281375,1.0723860589812333
3.7190454052185227,3.2532282006775817,4.877440833397512,1.9890289062918307,2.5055694167096636,2.8726727454952807,5.305815902215086,1.971872953532761,2.141469862811251,4.445610094256655,1.4688567646162785,4.287433775552975,4.798983623599431,2.3167849977016757,4.98734399843975,4.2845397392089986,3.4876630976182597,1.067101635956667,4.7343327537817395,1.0251328616465705,4.023445264367927,373.70479168688615,2.245558862596185,2.9238569965312564,4.479241890429723,3.482387737454062,2.1458512147913917,760.8304238355275,27.10343998520826,15717.90453854726,2.1447721179624666
4.082650803486783,3.7468956774147073,2.7921716492316495,3.5068936166440867,1.7595198655932647,3.2627494830634274,1.9062930602362629,2.406971394085726,2.4624741399354413,1.7429782814530648,4.457501144504927,1.7823876615604344,1.057082370290543,1.9837963724959788,2.795197726320676,5.380163196568797,4.073975116748377,3.305307197132533,6.120936106207745,1.6543202711779839,4.774882895570981,259.43155985149326,4.784537416101195,3.8737660447318483,5.382839965121667,3.8307159704308464,3.5397903565023556,1104.7345229170803,33.31198064802244,8476.42564540432,1.3404825737265416
3.249373898700478,1.147569015221924,2.8109451965975927,5.359181977849976,3.381174818141279,3.318738980902091,4.832897193682189,3.644268016263037,3.721165379094229,1.2672188906288997,2.055858073650553,3.623078722701181,3.839335786555737,2.758460612233611,4.197263441553335,5.262728261191587,4.988903449461369,1.1457473660831106,6.629483211977837,2.122943341007531,3.851691711674475,367.86678719637416,4.591370838783546,2.4227711450057114,4.141941925290338,3.349501632517052,3.894060744822352,1151.752923241894,21.980845706518938,14437.626888376995,2.1447721179624666
4.380607631230781,4.025508602282256,1.4696760385605014,2.0683706147778733,3.424336042717425,2.7460756409661604,2.463805251316275,1.6583273612945186,2.183349521293385,4.100119276562566,3.4830857573100795,2.9209666228569224,1.090249519583847,1.3846730538252405,2.1981300681165292,4.586789486249131,4.7200162161604595,2.5336435433065345,9.489233914634255,1.6103614877395036,3.6965231928454028,40.11934965132524,1.2355878447305928,1.0099120990625035,5.507970564683079,3.132487627412255,2.9333940342976037,317.62802419033585,28.78002326879463,4419.317407178496,1.876675603217158
5.605718990923278,4.991871354968355,4.313808983099776,5.386722879862505,2.977381097202879,4.608622417168576,3.1658848518637326,3.072869082476787,2.4442691043482334,4.177061851858975,4.316862146105925,3.544923975918611,2.2895199106220194,2.996504361065816,3.8477145740685783,5.28894675280961,3.2460107296492096,3.5977416118603434,3.3479616433547434,1.1291562615126678,3.2296200044139765,34.99189604611559,4.849644336119862,4.410702933755323,2.2094056087188223,4.953815856896876,4.574307300229678,63.104199304516236,18.394976287228644,76.06412937850479,0.0
3.87829082727058,3.6451622517420232,2.5164162231928042,1.2404742242569897,2.8302946344344635,4.08775615578344,4.583289743890563,3.0893726131567045,3.0604369147928017,2.9971043255228853,2.8506554448104615,1.6332578908065685,1.9753659564519435,4.117920890426223,2.817067252150823,3.260266627641974,3.1369825513240857,4.468131257898358,3.356971879477718,3.076159443563194,4.3664068699098895,231.0748640791209,2.491979747319976,5.800465105499571,5.78837882482219,2.2395917388545117,4.108982313266881,1491.2700299567684,36.14972966258573,3624.869841713079,1.3404825737265416
1.9331995800594473,4.472872290394708,1.2786835171832047,1.38560136390478,1.2503480278064298,3.495968178566718,3.7337386538726145,1.1507875862158143,2.863739911790258,1.2617882237319016,2.5420042611012903,1.9736619138266591,2.352024677317627,2.275378753057017,2.0132709045736776,3.9077776181869757,4.66629290112429,4.154549712763499,9.232106026347074,2.010271641358619,3.183579118564907,58.05084064026127,1.4812173026715927,4.969653854963967,2.8559956028169804,1.2432109683623738,3.650002012666138,468.4228841300287,35.18464324281765,6230.196162608017,3.753351206434316
4.693460970168066,1.3133883639194286,1.6507740911010074,3.414740965960333,3.5936907402428298,4.435142549361332,4.189201280383795,2.709136732562375,3.116144816525724,1.7206419806747966,3.1111867053433264,4.027120190424066,4.582102764371744,4.6514067280460125,3.0442537237777376,5.599547537564469,4.068297764939171,3.225693910428843,8.138076046766102,1.8045307808084148,4.329783870393906,340.74343236662605,2.9216481547645095,5.834337858219814,4.7309327371976995,4.365072827343134,2.021513175974408,933.6140376794508,20.550034708562702,2991.4028407000046,2.680965147453083
4.862130612903066,1.741990513504037,3.6277933371237983,3.0193361664533023,2.0408150884459366,2.276117258558042,1.0529514578364325,4.818135211479174,2.754722642186417,3.381569112604158,4.533254527957338,2.3559344624500977,2.013887459265561,1.0077741819414467,3.897839390756514,3.2572025426022213,4.559690127370706,4.222630495777185,4.60117345761324,3.4628002460467227,4.234523346704229,185.43120129345505,2.274475169406189,5.763610148440247,4.355639200928166,4.668962809729198,4.079121306905361,1500.5475551203513,24.034504275637886,2994.304544744331,2.680965147453083
3.5194088857808303,1.9147574806947754,3.8340888796825237,5.375696032506636,3.285504348841115,4.8048768322125035,1.8044347841920374,3.2471121235411577,2.8051231411477895,1.2364762882004743,1.4769935236774083,4.349345851771788,1.4955000383036299,1.117397925326872,2.524333688249483,4.885885812538509,3.6964014096701368,3.8023189638429318,8.928089190117829,2.901325612139062,4.108689510773456,244.88908105072434,1.8662095157450893,1.0970000885945044,3.0962845329256936,2.9072868568843697,3.4638042912758893,1070.7763339634753,22.98753113613736,13226.970810915353,3.753351206434316
2.999397836153956,4.035507890457298,5.4700089666514335,5.782613129524915,1.0222935233557227,4.633412474132776,5.806891963974328,4.988028764428083,2.5951793788988375,2.7767209599918243,2.912149603387544,4.894744947289196,2.0771789698221714,2.3486361340653334,3.3568329580841034,4.635751923332668,4.92852270273771,3.2265038415818763,7.658612807864603,2.109918329051842,4.763934190320804,115.91551677614926,2.3741219943253893,2.4680623797759216,2.3955649679578728,3.5531458111622047,3.5597099344305345,497.33161535568445,34.25397726989304,1070.3217787592425,0.0
4.481641807127479,4.93184202492178,2.7391592545673484,1.511719761950895,1.5938900301399155,2.5372162455748777,1.3752903826446008,4.9327889319051375,2.0567420888098145,3.7219419896607517,2.5475972413929857,3.4499863841512597,3.7602597780832188,1.1663699489334793,4.9648767918539845,5.408851520836384,4.662038416018083,4.410188736828691,8.034068010733098,2.6323851469175685,4.508596728995009,77.41844861891673,3.727290944869998,2.4577669895186047,4.619607255211709,3.46556915295832,4.3507220418581,393.4267869242034,33.184756615489704,1564.9508247608946,0.0
2.46412400573594,4.9741410637325085,3.4759063097910534,4.782243245321159,3.4873635862506376,2.2455705892607614,4.273289595977074,3.4673649965936955,2.998822141855081,1.4531220839844567,2.1644995916350105,1.8226728041591826,2.576126769192662,2.3609277594944635,2.2666258704196394,4.275449344748976,3.238945741740986,2.6439733644543475,5.760619598423039,3.077428051964027,4.416785016220454,300.2247030606312,3.503975824809256,5.950001359503741,5.049400479289627,3.924173940040884,4.534394294731842,1205.627611954752,46.53979196099487,8317.776673293216,0.0
3.5995308625489493,1.7163586017194659,1.1190528237312543,5.577203274502067,1.2951896593733343,2.2333933147952996,4.808967840840532,2.619249563083718,3.7836344916326325,1.3859339170503455,1.3681549922322507,1.4055667492456378,3.9788449037078704,3.6903623333258095,2.7720832914143854,4.599928473927776,3.4127910304809905,1.2386858736539232,9.866331287309176,1.4340762286390478,4.831443172517161,175.6633992215053,3.165059288627315,5.836854550094763,4.678243664237016,3.366625737896786,4.215777679739209,733.5951853641277,21.045489390192127,11155.854993313185,7.238605898123325
3.11012931762275,2.4985748683114375,2.794908059895619,2.7710763851994518,2.842559687067821,2.228520353992458,5.2530281482293555,2.7938514129788445,3.9478721108915398,4.554854893918243,1.4703584940204615,3.4875021469968996,2.967908334635414,3.940057987244808,4.625486423743949,3.033404767856911,3.9600458996535215,4.155849912549045,3.5441190826114184,2.673557291806651,4.96557795080377,407.9704787763553,1.4978048381156612,1.1590985807519163,4.235825679107101,1.4756851290032436,4.5847998828118985,1750.657907335141,30.66987280615328,14304.055966417756,3.753351206434316
4.454316997547004,3.5879753203990585,3.911924379840987,4.32736066680625,1.0856423534971738,2.968476772572919,4.03862194304724,1.2064166656826125,2.8481564210173724,3.782622881370976,1.5128778376484413,3.9137854591734142,3.1653891085006105,3.3205911969229196,2.5087752625862008,3.8398418526019826,3.943173350117129,3.944002179994298,5.740004330359801,1.531959343525874,3.1825537730094693,29.731046916019686,4.839260888723927,1.0205000566041047,5.768622321221103,2.2709118389573386,3.099071864986041,128.73128205691424,17.062522130283913,1371.6718500537347,1.3404825737265416
3.4623421582038176,2.398748147803389,1.0226698890979216,5.969168052080915,2.669729143690903,2.093478302360716,3.8064941568626423,4.575738077846004,3.2619000635019484,1.0053338512831784,4.812868910840484,3.6657145964495115,1.5945237177555716,3.492948659155244,3.6620290432570926,4.16234098383959,4.844382248226033,2.910892161181001,6.610539537851614,3.855595650120199,4.767680554432664,197.77970367049974,2.440797000161451,2.7513634997645267,2.1061663484943964,2.375885502694198,2.8012815477316586,675.1432539897971,23.060505108693572,1367.220593005549,1.0723860589812333
5.207952941167291,4.571810213444097,5.505072147298356,5.213724074036886,1.294088676479081,4.191518232108774,4.549400263322509,4.31650369861163,2.8921109650398025,1.810161600677969,4.932346714440342,4.322122187431545,3.5400822934160403,1.2887335240638058,3.13801048724434,3.047323187953659,3.499664589047841,2.8702397290024773,7.405887461354712,1.092552471980389,3.892668542193932,215.82458683099992,3.4446338565791694,5.090397978417719,3.760962059532357,4.413381559643804,2.136601992628666,434.05191994117575,31.22307406374585,801.1739471844858,0.0
3.966453093486616,1.2035851817471395,5.575544927234245,2.366508851465496,4.066736153542226,3.2548691917573755,1.1202507655899876,1.3529000966110805,2.2896595014491723,4.605968359174614,2.4140731504988335,2.1350134827841907,4.9338743222443435,4.600575102831696,3.171627028268783,5.45636724689153,3.4361714768059315,2.287263438447994,4.659511711035352,1.9105842599982996,4.935246791541246,325.3392579313683,4.135758297493465,2.027495282557916,3.0129776396269925,1.6808084042777307,3.842281991592626,1001.9634084430139,20.914554160000947,19896.07796098448,5.093833780160858
4.953128312307653,3.8650269303807923,5.148805174977503,5.396062055793324,2.207235232970258,2.7816025086027945,3.7547479785805673,4.012148873949926,2.666606636619834,2.733023891551551,2.2349440577667283,2.4785158387955835,2.240529996042003,4.1877463163837945,3.515303572392101,5.737936697708703,3.8263240768172437,1.7418051000380101,4.0495195986014725,2.4272802650334153,4.121817314230865,110.30940770978513,3.181865685718514,4.772594607996342,5.253498241885414,1.620745045952669,4.846178428167284,410.42751559820465,25.28832269293268,4920.162634901266,0.5361930294906166
4.830927184851607,3.2488219528873965,5.201149293462681,5.45685263116423,4.3863834725117385,2.1360770257567108,2.7233737784574705,2.292552829495101,3.8344866683448435,4.782727361712614,3.7409069225980414,1.7104319523134115,3.0996886202439016,2.9607531531790645,2.4318919957843357,3.380811532992337,4.947020634455791,3.808051110790386,8.778027676532364,3.454445577366423,3.489998738853638,223.5608514724479,1.1997086294343982,5.773844664429767,3.7092079161858047,3.3863485562911664,3.2817725957290866,595.6026405886519,24.579699872281996,3860.206096646244,0.8042895442359249
1.2573534249926523,1.7011192315386459,3.0228015291410895,5.575675976629588,2.0193027403115646,2.290315484737531,2.3453753552958454,1.668875802374492,3.4296891635447375,3.468027157185802,4.550547225591483,3.4781001325831444,3.1915087238993363,2.9587315254766113,4.038813581726495,4.805162815859552,4.29408063378437,3.5129172686016243,5.165575954728902,1.171443157828009,3.0138274924959387,53.11065302330501,3.695758845835746,1.1131669482670778,4.860064323079689,3.403611070782746,2.335617588608112,214.54913337509802,13.187098380361636,1732.8305660411502,3.2171581769436997
